id,category,keywords,name,similar_games,involved_companies,platforms,release_dates,genres,themes
32621,0,,Ortus Regni,"[33603, 51577, 55888, 65827, 79134, 107992, 111043, 113837, 115539, 116674]",,"[3, 6, 14]","[76811, 76812, 76813]","[15, 32]",
181054,0,,Coin Rush,,,[6],[324698],,
59985,0,,Dandy: Or a Brief Glimpse Into the Life of the Candy Alchemist,,,,,,
109160,0,,Marchers,,,,,,
104820,0,,Flipping Filip,,,,,,
123379,0,,Pawly Pets: My Pet Hotel,,[85594],,,,
108582,0,,Master Driving,,,,,,
59968,0,"[26, 970, 1166, 1783, 3425, 4157, 4205, 4521, 10185]",Wild Wheels,"[3772, 15851, 17130, 27378, 27553, 55038, 57187, 78511, 114287]",,,,"[10, 14]",[18]
25634,0,[131],MARLENE,"[18011, 25222, 25646, 27266, 55282, 106992, 109129, 110503, 110737]",,[6],[60076],"[9, 31, 32]",[19]
116955,0,,Cryptograms,"[10603, 19222, 41349, 86974, 87507, 88511, 89132, 90788, 95776]",[76800],[6],[167396],[9],
154592,0,,World War 2: Operation Husky,"[17613, 33603, 36258, 51577, 55888, 65827, 76340, 79134, 107992, 112754]",,,,"[13, 15]",
153290,1,,Trainz Railroad Simulator 2019: DBuz 747 Passenger Cars,"[28277, 65827, 87485, 100794, 100806, 101573, 105264, 106008, 112754, 114766]",,"[6, 14]","[292806, 292807]",[13],
71410,0,"[1148, 3782]",The Big One,"[13200, 17613, 29173, 31515, 33646, 34823, 36269, 36346, 55036, 55590]",[128081],[6],[242985],"[13, 15]",
94952,0,,Egypt,,,,,,
133138,0,,GeoLogic,"[33603, 51577, 55888, 65827, 79134, 107992, 111043, 113837, 115539, 116674]",,,,"[15, 32]",
181066,0,,Control Headlights!,,,[6],[324710],,
49151,0,,Daiku no Gen-san: Robot Teikoku no Yabou,,,,,,
97569,0,,Odd Gods,,,,,,
139763,5,[26088],Deus Vult,"[27270, 38030, 43367, 103281, 103292, 103298, 103301, 105049, 106805]",[110324],[6],[213898],[5],[1]
70541,0,,"Itsuka Todoku, Ano Sora Ni",,,,,,
53411,3,,Neighbours from Hell Compilation,"[18011, 25222, 27266, 27725, 81275, 106992, 108778, 109129, 110503, 116856]",,[6],[212258],"[2, 9, 31]",
94233,0,,AMA Superbike,,,,,,
92430,0,,Avatar Hamster Attack,,,,,,
42866,0,"[4137, 8310]",Taiko no Tatsujin DX,"[8167, 18981, 63933, 77720, 78969, 82995, 119256, 123416, 123417, 123418]",[64447],[38],[89879],[7],"[27, 35, 40]"
96379,0,,Tala,,,,,,
64931,0,[1025],Super Dogfight,"[27270, 38030, 43367, 103281, 103292, 103298, 103301, 105049, 106805]",,,,[5],[1]
94911,0,,Cosmic Cop,,,,,,
67463,0,[934],Majorettes,"[80311, 80554, 80660, 80663, 80690, 80741, 80819, 80843, 81559]",,,,[30],
120643,0,"[166, 3560]",Boom Pilot,"[19164, 43367, 103281, 103292, 103298, 103301, 105049, 106805, 119177]",[81844],"[34, 39]","[172731, 172732]",[5],[1]
21200,0,"[970, 1025, 1495, 1623, 4283]",Captain Successor,"[38030, 55038, 57187, 68286, 68287, 78770, 103281, 105269, 113114]",,,,[5],[18]
56796,0,[78],"Iza, Shutsujin! Koiikusa","[4052, 19567, 26900, 57296, 64902, 77498, 77547, 77720, 80213]",,,,,
154199,1,,"Northgard: Svardilfari, Clan of the Horse","[18623, 31515, 33603, 36962, 51577, 55888, 65827, 79134, 102163, 107992]",,,,"[11, 13, 15, 32]",
68192,0,,SweeperVR,,,"[6, 14]","[113430, 113431]",,
116709,0,"[623, 1296]",Saint Hazel's Horsepital,"[25646, 37419, 80916, 81680, 96217, 105269, 106987, 111130, 113360, 113895]","[86693, 86799]",[6],[178972],"[31, 32]",[1]
123140,0,"[1961, 24697]",Memories Off: Innocent Fille for Dearest,"[26870, 37419, 74946, 92919, 103301, 105049, 105060, 106992, 111130, 112416]","[120393, 156343]","[6, 46, 48, 130]","[231578, 231579, 231580, 231581]","[31, 34]",
59887,0,"[350, 960, 1027, 17436]",The Quiet Collection,"[19164, 26950, 28309, 35994, 37419, 96217, 103301, 105049, 111130, 119305]",[62525],[41],"[144300, 144301]",[31],"[1, 27]"
154595,0,,Space Hulk: Deathwing - Enhanced Edition - Deluxe,"[25311, 37419, 86477, 103301, 103329, 105049, 105269, 111130, 113114, 119305]",,,,[31],"[1, 18]"
45927,0,,Golden Oldies 2: Blockbuster and Bughunt,"[35995, 100800, 103301, 103302, 107155, 112589, 113895, 115276, 120268]",,[117],[98047],,[1]
50554,0,,Super Pika Land,,,,,,
109330,0,,Wuxia archive: Crisis escape,"[28277, 37419, 55282, 75240, 75948, 87514, 87975, 96217, 106992, 111130]","[75013, 75014]",[6],[165704],"[31, 32]",
138733,0,"[103, 1136]",Lacuna,"[25311, 26223, 28070, 37419, 55984, 81275, 103266, 105269, 107169, 111130]","[122571, 135590]",[6],[240407],"[31, 32]","[18, 20, 31, 43]"
109164,0,,Seek & Find Vol 1,,,,,,
55939,0,,Minna de Nanpure,,,,,,
138253,0,,The Magic School Bus Explores the Ocean,"[13189, 18011, 18992, 25222, 27725, 68859, 81275, 111130, 116856]","[107366, 107367]",[6],[209261],"[2, 31]",[34]
150077,0,"[151, 182, 415, 994, 1905, 7331, 25774, 28857]",Zodiac Legion,"[9243, 13196, 14394, 19404, 22387, 26574, 70985, 81249, 115653, 119171]",[138245],[6],[252643],"[12, 15, 24]","[17, 33, 38]"
99327,0,,Nebula,,,,,,
19676,0,"[1, 103, 453, 466, 970, 1158, 1567, 2493, 4246, 4259, 4446, 4580, 4826, 5778, 5941, 6165, 6300, 6315, 6317, 7099, 7405, 8960, 10790]",NeoTokyo,"[1877, 7350, 7843, 8559, 10964, 15536, 28751, 39769, 55038, 68286]","[36627, 36628]",[6],[52412],[5],"[1, 18]"
57831,0,"[534, 8875]",The Way Things Work,"[27792, 34218, 61483, 68925, 81416, 82715, 82716, 83209, 83265]","[119863, 119864]",[6],[230518],,[34]
130988,3,,Arcade Classics,"[89550, 103281, 107023, 111187, 112657, 112886, 115288, 115446, 116156, 130421]",[136917],[15],[247393],,[18]
157720,0,,Nebuli,"[32902, 37419, 40524, 76263, 96217, 105233, 111130, 113895, 119121, 119493]",,,,[32],[1]
56276,2,,Lineage II: Grand Crusade,,,,,,
69974,0,,MultiPlayer Mania: Action,"[35995, 100800, 103301, 103302, 107155, 112589, 113895, 115276, 120268]",,,,,[1]
163880,0,,Need for sharp,"[32902, 37419, 40524, 76263, 96217, 105233, 111130, 113895, 119121, 119493]",,,,[32],[1]
24899,0,[218],Probe One: The Transmitter,"[25311, 55038, 86477, 103329, 105049, 105269, 106987, 111130, 119305]",[40595],[65],[58664],[31],"[1, 18]"
90393,0,,BeeCells XL,,,,,,
131737,0,,Gamers' Delight,"[20342, 25646, 28070, 55190, 110503, 111130, 116681, 118313, 120268]",[93765],"[16, 114]","[190163, 190164]","[8, 9, 31, 33]",[1]
55851,0,,Passport to London,,,,,,
97162,0,,Safari: Evolution,,,,,,
57402,0,[4157],Vertigo Racing,"[27378, 27553, 44178, 55192, 59341, 80382, 107196, 109292, 120268]",,,,[10],
13400,0,[985],Billy the Kid,"[26950, 37419, 78632, 87622, 96217, 103303, 105049, 106987, 111130, 113360]","[135725, 135726]","[13, 16]","[245441, 245442]",[31],[1]
37682,0,"[350, 1027, 1148, 1669, 2601, 4139, 8910]",Kattobi! Takuhai Kun,"[17548, 25311, 26145, 35371, 35994, 37419, 51945, 81680, 105011]",,[86],"[86349, 120998]","[13, 26, 31]","[1, 27]"
65684,0,[4373],No More Plumbers,"[3105, 15745, 23027, 40038, 54192, 70322]",,,,,
64071,0,"[14, 166, 970, 1058, 2387, 4377]",PD Ultraman Invader,"[8714, 8773, 13200, 13660, 17130, 24620, 26950, 34823, 55038]",,[7],[122426],,[18]
69931,0,"[1107, 1821, 3782, 5380]",This Means War!,"[17613, 24620, 32510, 36269, 36346, 36553, 55036, 55590, 77597]",,,,[15],
39657,0,,2 on 2 Open Ice Challenge,"[14733, 109606, 116343, 116349, 116350, 116351, 116352, 116353, 120795]",,[52],[87616],[14],
102268,0,,Magic Cube Puzzle 3D,,,,,,
113550,0,,El Castell dels Monstres,"[236, 18011, 25222, 25646, 27266, 27725, 55984, 107614, 116530]",[72722],[6],[163164],"[2, 9, 31]","[17, 19, 35, 43]"
63980,0,"[56, 970, 992]",Air Combat - Above & Beyond,"[13200, 17130, 24620, 25311, 34823, 37419, 44359, 55038, 68286]",,,,[13],"[1, 18]"
18176,0,,Sunrider: Liberation Day,"[13200, 17130, 25311, 26145, 34823, 51577, 55888, 65827, 79134, 109339]","[33434, 33435]","[3, 6, 14]","[47722, 47723, 47725]","[12, 13, 15, 32]",[18]
86382,0,,Chiaro and the Elixir of Life,"[49414, 78632, 96217, 103303, 105049, 106987, 112416, 113402, 115280, 115653]",,,,"[12, 31]",
58198,0,[313],Blocky Rugby,"[6020, 6021, 6022, 7166, 43061, 58182, 58197, 80239, 138843]",,,,,
97807,0,,Dominari Tournament,,,,,,
68299,0,"[1666, 2153, 4137, 5287, 9404, 11458]",Pearl Jam Live: Rock Band,"[18981, 63933, 72779, 74732, 77720, 78429, 78969, 80106, 82995]","[86427, 86428, 86429]",,,[7],[40]
72674,0,"[78, 358, 846, 1937, 2045, 4483]",Princess Nightmare,"[5867, 12198, 12328, 26870, 55935, 74946, 105059, 105060, 114009]",,,,"[31, 34]",
66850,0,"[274, 1027, 1495, 4328]",Crayola: Create a World,"[13189, 18011, 20342, 25222, 28309, 35994, 60931, 65503, 81416]",,,,[31],
94650,0,,C.P.U. Bach,,,,,,
97819,0,,Blast X,,,,,,
93990,0,,Indoor Soccer for the TI 99/4A,,,,,,
32786,0,,Nevertales: The Beauty Within - Collector's Edition,"[236, 25222, 26223, 27725, 51528, 81275, 106992, 107614, 108778, 121450]",[151774],[6],[77024],"[2, 9, 31]","[43, 44]"
155466,0,,Code Correction,"[10603, 19222, 41349, 86974, 87507, 88511, 90766, 90788, 95776, 106992]",,[6],[298014],[9],
41639,0,,Killer Instinct: Pin-Ultimate Edition,"[2254, 15430, 89550, 109277, 112589, 114145, 177776, 178591, 179268, 179888]",,[49],[323840],[4],
109171,0,,Metal Wolf,,,,,,
132676,0,,"Adventures of JQ Jones: ""Isle of the Serpent Empress""","[29783, 37419, 68271, 80916, 96217, 103295, 106987, 111130, 113360, 113895]",,[6],[256603],"[31, 32]",[1]
48284,0,"[1166, 4521, 5436]",Konami Hyper Soccer,"[15851, 22690, 96476, 113149, 113895, 116353, 118871, 120268, 121036]",,[18],[94889],[14],[1]
35302,0,,Age of Survival,"[25311, 28277, 37419, 76263, 79134, 81680, 87975, 96217, 106987, 111130]",[71430],[6],[81207],"[13, 31, 32]",[1]
59936,0,"[107, 117, 4134, 5379]","Check In, Knock Out","[1236, 19150, 19376, 21564, 36198, 55190, 61985, 62809, 63641]",,,,[4],
41838,0,,Lightning Returns: Final Fantasy XIII - Steelbook Edition,"[55199, 75379, 81249, 96217, 101608, 103303, 105049, 106987, 116530]",[89101],[9],[89709],"[12, 31]","[1, 17]"
41655,0,"[762, 1166, 2071]",Hyper Sports 3,"[14733, 15851, 109606, 114286, 116349, 116350, 116351, 116352, 116353]",,[27],[92187],[14],
45065,0,[1166],Tennis Arena,"[14733, 109606, 114286, 116349, 116350, 116351, 116352, 116353, 120795]","[106208, 106209]",[7],"[207371, 207372, 207373]",[14],
122950,0,,StarFlyers: Royal Jewel Rescue,,,,,,
20655,11,,Final Fantasy VI Advance,"[55199, 75379, 78632, 81249, 96217, 101608, 103303, 105049, 106987, 115653]",[37797],[24],"[155034, 155035, 240751]","[12, 31]","[1, 17]"
162836,0,[29707],Rage of Destiny,"[25636, 54775, 57372, 78632, 96217, 103303, 105049, 106987, 113109, 115280]",[144334],"[34, 39]","[302239, 302249, 302250]",[12],[1]
92181,0,,Chibi Maruko-chan: Quiz de Piihyara,,,,,,
133183,0,,Amy's Greenmart,"[17414, 28277, 30871, 75240, 75948, 103301, 106992, 112416, 114145, 115374]",,,,[31],
61780,0,"[117, 4134, 4701, 5327]",Papercade,"[19150, 19376, 23733, 34269, 36198, 55173, 55190, 56033, 75240]",,,,,
69855,0,"[4419, 4446, 9159]",Devil's Revenge,"[100800, 103301, 103303, 105049, 111130, 112589, 113895, 115276, 120268]",,,,,[1]
89457,0,,Simply Word Search,,,,,,
94867,0,,Omega Assault,,"[63494, 63495]",[7],[149279],,
69519,0,"[1027, 4155]",Blue Blood Lagoon,"[236, 9835, 24426, 27316, 65503, 96217, 106987, 113360, 115653]",,,,[31],"[17, 22]"
13430,0,[632],Boxing Manager,"[14733, 109606, 114286, 116349, 116350, 116351, 116352, 116353, 120795]",,[25],[68861],[14],
126906,0,,Nauseous Pines,"[25311, 26145, 28277, 37419, 51577, 55888, 65827, 79134, 87975, 109339]",,[6],[181113],"[13, 15, 31, 32]",
39634,0,,Demon's World,"[35995, 100800, 103301, 103302, 107155, 112589, 113895, 115276, 120268]",,[52],[93570],,[1]
55643,0,"[1394, 3286, 5354, 17513, 17514]",VirtuGO,"[18623, 25311, 26574, 31515, 35994, 36553, 37419, 51577, 65827, 79134]",[66680],[6],[111425],"[9, 13, 15, 32, 33]",[1]
133147,0,,Black Noir,"[27266, 28277, 37419, 55282, 75948, 87514, 87975, 96217, 106992, 111130]",,,,"[31, 32]",
133145,0,,Windfallers,,,,,,
155132,1,,OMSI 2: Add-on Berlin X10,"[28277, 65827, 87485, 100794, 100806, 101573, 105264, 106008, 112754, 114766]",,,,[13],
78190,0,"[78, 2049, 4903]",New Super Hook Girl,"[1070, 20342, 24426, 55190, 57372, 63138, 89597, 96452, 115276]",,,,[8],[1]
61461,0,"[652, 4142, 4157]",Honda ATV Fever,"[27378, 27553, 40470, 44178, 55192, 59341, 80382, 109292, 120268]",,[5],[121278],[10],
13607,0,,Dr Scrime's Spook School,,,[25],[39031],,
181114,0,,Hormone Wars,"[25311, 26145, 28277, 33603, 37419, 51577, 65827, 79134, 87975, 109339]",,[6],[324764],"[13, 15, 31, 32]",
87343,0,,Plug for Terraria,"[26950, 37419, 78632, 87622, 96217, 103292, 105049, 106987, 111130]",,[39],[147726],[31],[1]
109174,0,,Basketball Hero,,,,,,
22392,0,"[107, 114, 117, 524, 701, 934, 1228, 1553, 4134, 4154, 4724, 4882]",Arrow Heads,"[18869, 20329, 22387, 23733, 27419, 31194, 36198, 43367, 55190, 56033]",[38319],[6],[109722],"[4, 5, 30, 32, 33]",[1]
80552,0,"[2875, 4158]",Planet Delta,"[10141, 10603, 18011, 25222, 26223, 60044, 82953, 87507, 95776]",,,,[9],
86576,0,,Super Dungeon Boy: Mega Fire,"[32902, 37419, 40524, 76263, 96217, 105233, 111130, 113895, 119121, 119493]",[75711],,,"[8, 32]",[1]
94470,0,,Mercy,,,,,,
101565,0,[1361],"Chinese Chess, Xiangqi (Professional Edition)","[86922, 87350, 88859, 88938, 100799, 100850, 100938, 100955, 101953]",,,,,
181036,0,,Cinemoji: Halloween,"[65827, 75948, 94741, 106992, 111043, 113895, 115850, 119788, 120028, 121309]",,[6],[324680],[32],
120880,0,,Never Go Home,,[82059],,,,
181049,0,,Space Rocks Blaster,"[65827, 75948, 94741, 106992, 111043, 113895, 115850, 119788, 120028, 121309]",,[6],[324692],[32],
36496,0,[26532],The Grand Ball,"[22210, 28277, 37419, 55282, 75948, 87514, 87975, 96217, 106992, 111130]",,"[6, 14]","[84411, 84412]","[31, 32]",
86884,0,[1118],Cake Doodle,"[88915, 89764, 90789, 90796, 90806, 90869, 91262, 95287, 95651, 100319]",,[39],[147823],,
92339,0,,Theseis,,,,,,
97215,0,,Mystery Lighthouse,,,,,,
20758,0,"[9, 117, 985, 4134, 4871]",Sombrero: Spaghetti Western Mayhem,"[19150, 20329, 21564, 36198, 43367, 55173, 55190, 56033, 76263, 105269]","[37678, 43256]",[6],[63646],"[5, 8, 32]",[1]
18611,0,,Destroyer,"[23195, 68458, 78489, 87150, 87170, 87728, 90788, 90965, 103018, 120268]",[151798],[52],[49182],[33],
91617,0,,Dr.Tool Mathe Trainer,,,,,,
57953,0,,Rush Team,"[19164, 27270, 32902, 76263, 95340, 103298, 103301, 105049, 106805, 119177]",,,,[5],[1]
138292,5,"[1147, 3384, 24124, 27216]",Pokemon Blazing Emerald,"[49414, 78632, 96217, 103303, 105049, 106987, 112416, 113402, 115280, 115653]",,[24],[209526],"[12, 31]",
95894,0,,Red boy and Blue girl - Forest Temple Maze 2,,,,,,
121288,0,,Neckbeardia,"[1447, 35737, 49414, 51213, 56036, 99118, 111287, 112082, 112191, 112416]",,[6],[288842],[12],
54436,0,"[3782, 5497]",The Battles of Napoleon,"[17613, 24620, 32510, 36269, 36346, 36553, 55036, 55590, 77597]",,,,[15],
154598,1,,Project Hospital: Traumatology Department,"[18623, 31515, 33603, 36962, 51577, 55888, 65827, 79134, 102163, 107992]",,,,"[13, 15, 32]",
112623,0,,Spice Pirates in Space: A Retro RPG,"[80916, 81680, 96217, 105269, 106987, 106992, 109339, 112416, 112604, 113402]",,,,"[12, 31, 32]",
12350,0,"[296, 2049, 7377]",Beavers,"[19150, 24426, 37001, 56033, 60588, 63138, 65342, 74416, 80078, 80767]",[27733],"[16, 114]","[35288, 35289]",[8],
24490,0,,Pearl Harbour: Shadows Over Oahu,,,,,,
65280,0,,Akko de Pon! Ikasama Hourouki,,,,,,
92370,0,,Wacky Waiters,,,,,,
109177,0,,Grimms Nightmare,,,,,,
121487,0,,Inner,"[18011, 25646, 27266, 55282, 99307, 106992, 108778, 109129, 110737, 111130]",[82768],"[3, 6]","[173870, 203186]","[9, 32]",[19]
109178,0,,Rio: Match 3 Party,,,,,,
58343,0,,Astronest: The Beginning,,,,,,
116745,0,,Dark Forest,"[32902, 37419, 40524, 76263, 96217, 105233, 111130, 113895, 119121, 119493]",[111937],[6],[216466],[32],[1]
102964,0,,SquareWorld,,,,,,
181048,0,,Head Pain,"[65827, 75948, 94741, 106992, 111043, 113895, 115850, 119788, 120028, 121309]",,[6],[324693],[32],
93014,0,,A-10 Attack!,,[128011],[14],[242871],,
144062,0,"[1473, 17178, 17188, 19336]",FUBAR,"[37419, 43367, 76263, 80916, 96217, 111130, 112138, 113360, 113895]","[120069, 120070]",[67],[230855],[32],"[1, 40]"
79335,0,"[61, 558, 982, 1059, 1186, 1188, 1280, 1783, 2071, 2152, 3079, 4161, 4286, 4349, 4400, 4449, 4508, 4566, 4589, 4698, 4743, 4891, 5030, 5036, 5351, 5354, 5436, 6064, 6189, 6308, 6381, 7353, 7357, 7454, 8853, 8894, 9970]",Double Dragon III: The Sacred Stones,"[1652, 1655, 1656, 4475, 6558, 6787, 6790, 9929, 26621, 39062]",[60798],"[18, 41]","[138927, 138928, 138929, 138930]",[25],[1]
105675,0,,Isle of Skye: The Tactical Board Game,,,,,,
133161,0,[16720],Together in Battle,"[25311, 26145, 36258, 51577, 65827, 79134, 87485, 109339, 112754]",[112824],[6],[217778],"[12, 13, 15, 32]",
58268,0,"[61, 1148, 1158, 1166, 4134, 5354, 5523, 9015]",ZenBlade,"[15851, 17111, 17130, 30830, 33153, 37419, 51945, 76110, 118871]",,,,"[13, 14]",[1]
91629,0,,Super Match Soccer,,,,,,
51913,0,,Shadowgate: Special Edition,,,,,,
60220,0,"[9, 3782]",Seventh Cavalry,"[17613, 24620, 32510, 36269, 36346, 36553, 55036, 55590, 77597]",,[26],[120635],[15],
38051,0,,Franco Baresi World Cup Kick Off,"[14733, 109606, 116343, 116349, 116350, 116351, 116352, 116353, 120795]",,,,[14],
96744,0,,Stick Man 3 Fight: The Game,,,,,,
181068,0,,Bobok,"[28277, 37419, 55282, 75240, 75948, 87514, 87975, 96217, 106992, 111130]",,[6],[324713],"[31, 32]",
140920,0,"[413, 1203, 1754, 25792]",Peoplemon,"[25311, 26145, 28309, 80916, 81680, 96217, 105269, 106987, 109339, 113402]",[112923],[6],[217853],"[12, 31, 32]",[27]
103188,0,,NEO NEO,"[32902, 37419, 40524, 76263, 96217, 105233, 111130, 113895, 119121, 119493]",,[6],[285267],[32],[1]
181067,0,,Blue Barbarian Man,"[29783, 37419, 68271, 80916, 96217, 103295, 106987, 111130, 113360, 113895]",,[6],[324711],"[31, 32]",[1]
172699,11,"[54, 2243, 3968, 4502, 4797, 24536, 30536, 30604]",Side Pocket,"[701, 4465, 102122, 102805, 103218, 103377, 114286, 114287, 116353, 121435]","[150882, 150883, 150884]","[33, 37]","[314106, 314107, 314108, 314109, 314110, 314111]",[14],[32]
54245,0,[151],Mystic Mine,"[18623, 23345, 28794, 34155, 35371, 36553, 103301, 113895, 120268]",,,,,"[1, 22]"
21149,0,,Trenched,,,,,,
109181,0,,Kakosatsu,,,,,,
94706,0,,Euro Club Manager 2003-04,,,,,,
74445,0,,Athenian Acropolis,"[30871, 75240, 75948, 81275, 104008, 108778, 111130, 112416, 115374]",,[6],[123023],[31],
91494,0,,Vong,,,,,,
92689,0,,F.1 Manager,,,,,,
160722,1,,Tiger Tank 59 Ⅰ: Super Tank MP097,"[32902, 37419, 40524, 76263, 96217, 105233, 111130, 113895, 119121, 119493]",,,,[32],[1]
81282,0,,Air Cars,,,,,,
69946,0,[3782],Global Conquest,"[17613, 17637, 24620, 32510, 36269, 36346, 36553, 55036, 77597]",,,,[15],
82912,0,"[2601, 4139]",Knockout Checkers Chamber,"[28472, 50741, 68045, 68397, 77768, 79428, 83057, 83138, 83156]",,,,[26],
112140,0,,Mr Bean - Around the World,,,,,,
110565,0,"[339, 588, 969, 1566, 2911, 2988, 23272, 23273]",Mine Runner,"[9243, 26145, 37777, 87514, 90788, 90965, 103328, 105049, 120268]",[70575],[34],[159539],[33],[21]
176545,0,,Eleazar,"[10603, 19222, 41349, 86974, 87507, 88511, 90766, 90788, 95776, 106992]",,,,[9],
100565,0,,BATTLE ZOMBIE SHOOTER: SURVIVAL OF THE DEAD,"[32902, 37419, 40524, 43367, 105233, 111130, 113895, 119121, 119493]",[67649],,,[32],[1]
65929,0,"[934, 4500, 4504]",Motordome,"[71332, 76460, 77025, 78082, 78270, 78320, 79126, 79246, 80714]",,,,[30],
122958,0,,EZ2AC -FINAL-,,,,,,
97753,0,,Every Child Can Succeed 4,,,,,,
60890,0,"[934, 4499, 4500, 4503, 4504, 4744]",Big Shot,"[60924, 67467, 67483, 70878, 71332, 79195, 79196, 80423, 81536]",,,,[30],
97884,0,,8bit-Collection Jaleco Vol. 02,,,,,,
52332,0,,Cutesy Christmas: A Very Merry Rescue,,,,,,
109182,0,,Panzer Campaign VII: Kursk '43,,,,,,
122956,0,,EZ2AC : Time Traveler,,,,,,
80287,0,"[488, 665, 715, 757, 1293, 2152, 2153, 4137, 4839, 5189, 5287, 6601, 9333, 9404, 11457, 11458, 12681, 13443]",Rock Band: Track Pack - Volume 2,"[7090, 43593, 52829, 63933, 67100, 67778, 68407, 77720, 78429]","[86425, 86426]","[5, 8, 9, 12]","[178601, 178602, 178603, 178604]",[7],[40]
70187,0,,Classic Gamer: Colecovision Hits Volume One,,,,,,
164521,1,,Ultimate Fishing Simulator: Thailand DLC,"[101573, 103218, 107196, 109606, 114285, 116352, 116353, 118871, 120126, 121435]",,,,"[13, 14]",
65987,0,"[350, 534]",The Berenstain Bears: Big Number Hunt,"[18357, 19164, 34218, 35283, 61483, 63496, 63641, 68925, 81416]",,,,,"[27, 34]"
19282,0,"[970, 1027, 1120, 1158, 1313, 1494, 2396, 4004, 4134, 4260, 4799, 5379]",Lifeline,"[7350, 13189, 17130, 18011, 19301, 21564, 25311, 33153, 35994, 56033]","[45226, 45227]","[6, 14, 34, 39]","[50882, 50883, 66755, 66756, 120515, 253649, 253650]","[12, 15, 31, 32]","[18, 19]"
92752,0,,Heathrow,,,,,,
16920,0,,Voice of Pripyat,"[32902, 37419, 40524, 76263, 96217, 105233, 111130, 113895, 119121, 119493]",[31419],"[3, 6, 14]","[45227, 45228, 45229]",[32],[1]
138239,0,"[101, 226, 2760, 3430]",Innchanted,"[25311, 35994, 37419, 47823, 80916, 81680, 96217, 103303, 106987, 113360]",[107661],[6],[209699],"[12, 13, 31, 32]","[1, 17]"
91790,0,,Minotron: 2112,,,,,,
97898,0,,PRE:ONE,"[28277, 37419, 55282, 75948, 81275, 106992, 108778, 109129, 111130]","[64400, 64401]",[6],[151768],"[31, 32]",
34367,0,"[5, 339, 887, 1027, 2493]",Survival Is Not Enough,"[13210, 28309, 35994, 55038, 76877, 96217, 102584, 105049, 105269, 113114]",[81890],"[3, 6, 14]","[172767, 172768, 172769]","[5, 12, 31]","[1, 21]"
122970,0,,Met Rage,,,,,,
181064,0,,Star Fisher,"[29783, 37419, 68271, 80916, 96217, 103295, 106987, 111130, 113360, 113895]",,[6],[324709],"[31, 32]",[1]
